"id","qa","questionType"
"469","{""answer"": ""是"", ""evidence"": [{""企业画像"": {""企业名称"": ""物丽昌源批发公司""}}, {""企业"": {""企业名称"": ""物丽昌源批发公司""}}, {""行业"": {""行业名称"": ""批发和零售业""}}, {""企业"": {""企业名称"": ""新花源通连锁公司""}}, {""企业画像"": {""企业名称"": ""新花源通连锁公司""}}], ""question"": ""物丽昌源批发公司和新花源通连锁公司是否竞争关系？"", ""reference"": [{""ragCompany"": ""4a50579b-d523-4bca-8dcd-ee5defe6d541""}, {""ragCompany"": ""9c9676ca-abd3-43a3-b4cb-1a845480f73a""}]}","reasoning:企业画像-企业-行业-企业-企业画像"
"470","{""answer"": ""是"", ""evidence"": [{""企业画像"": {""企业名称"": ""花电能锦水电公司""}}, {""企业"": {""企业名称"": ""花电能锦水电公司""}}, {""行业"": {""行业名称"": ""电力、热力、燃气及水生产和供应业""}}, {""企业"": {""企业名称"": ""花能泽泽新能源公司""}}, {""企业画像"": {""企业名称"": ""花能泽泽新能源公司""}}], ""question"": ""花电能锦水电公司和花能泽泽新能源公司是否竞争关系？"", ""reference"": [{""ragCompany"": ""34cc539e-12b3-49ae-aecf-bc295add8fba""}, {""ragCompany"": ""3e48d3e7-d49c-4dba-8a1f-e6288cea6a0b""}]}","reasoning:企业画像-企业-行业-企业-企业画像"
"471","{""answer"": ""否"", ""evidence"": [{""企业画像"": {""企业名称"": ""航发铁船航空科技公司""}}, {""企业画像"": {""企业名称"": ""润会数科科技公司""}}], ""question"": ""润会数科科技公司是否与航发铁船航空科技公司是同行？"", ""reference"": [{""ragCompany"": ""a85ad273-d7ab-409c-ac1d-2c5f5cb20bb6""}, {""ragCompany"": ""c23a6b65-7292-462b-807e-188f077858f8""}]}","reasoning:企业画像-企业-行业-企业-企业画像"
"472","{""answer"": ""否"", ""evidence"": [{""企业画像"": {""企业名称"": ""众防昌达重工公司""}}, {""企业画像"": {""企业名称"": ""宝新智智系统公司""}}], ""question"": ""众防昌达重工公司和宝新智智系统公司是否竞争关系？"", ""reference"": [{""ragCompany"": ""e0736bdb-d048-4166-bf35-d2288eb8fd36""}, {""ragCompany"": ""e5323046-007d-480d-ad3c-8c2dd4d536da""}]}","reasoning:企业画像-企业-行业-企业-企业画像"
"473","{""answer"": ""否"", ""evidence"": [{""企业画像"": {""企业名称"": ""大族锦精设备公司""}}, {""企业画像"": {""企业名称"": ""锡份冶锦金属公司""}}], ""question"": ""大族锦精设备公司与锡份冶锦金属公司是否竞争对手？"", ""reference"": [{""ragCompany"": ""2b8f66b2-53b1-4f40-9afe-43c043a9d88e""}, {""ragCompany"": ""2b7eab91-ea44-479a-9247-44821a7adc95""}]}","reasoning:企业画像-企业-行业-企业-企业画像"
"474","{""answer"": ""否"", ""evidence"": [{""企业画像"": {""企业名称"": ""绿泰洁循环保科技公司""}}, {""企业画像"": {""企业名称"": ""丰火创泽网络设备公司""}}], ""question"": ""绿泰洁循环保科技公司与丰火创泽网络设备公司是否竞争对手？"", ""reference"": [{""ragCompany"": ""b4f31c28-8425-469f-92a3-951c94513333""}, {""ragCompany"": ""daa110b2-59d6-4541-a13b-0f00a61028d0""}]}","reasoning:企业画像-企业-行业-企业-企业画像"
"475","{""answer"": ""否"", ""evidence"": [{""企业画像"": {""企业名称"": ""环丘泰锦智能电气公司""}}, {""企业画像"": {""企业名称"": ""绿山置锦房地产开发公司""}}], ""question"": ""绿山置锦房地产开发公司是否与环丘泰锦智能电气公司是同行？"", ""reference"": [{""ragCompany"": ""296c69b8-155e-46d1-991f-f3751bd2f624""}, {""ragCompany"": ""d8514a50-5969-4852-9af8-5c1d268d4f31""}]}","reasoning:企业画像-企业-行业-企业-企业画像"
"476","{""answer"": ""是"", ""evidence"": [{""企业画像"": {""企业名称"": ""瑞芯耀澜集成电路公司""}}, {""企业"": {""企业名称"": ""瑞芯耀澜集成电路公司""}}, {""行业"": {""行业名称"": ""半导体业""}}, {""企业"": {""企业名称"": ""晶芯锐辉微电子公司""}}, {""企业画像"": {""企业名称"": ""晶芯锐辉微电子公司""}}], ""question"": ""晶芯锐辉微电子公司是否与瑞芯耀澜集成电路公司是同行？"", ""reference"": [{""ragCompany"": ""e642bedf-c8c5-4350-8ff7-805ecf2d59e4""}, {""ragCompany"": ""36bb520d-3ac5-47d6-9a7c-215997de0451""}]}","reasoning:企业画像-企业-行业-企业-企业画像"
"477","{""answer"": ""否"", ""evidence"": [{""企业画像"": {""企业名称"": ""药石元泽生物医药公司""}}, {""行业"": {""行业名称"": ""橡胶和塑料制品业""}}], ""question"": ""橡胶和塑料制品业不景气是否会直接影响药石元泽生物医药公司经营情况?"", ""reference"": [{""ragCompany"": ""b1359959-96f4-4f78-b803-7d92de8c80ba""}]}","reasoning:企业画像-企业-行业"
"478","{""answer"": ""否"", ""evidence"": [{""企业画像"": {""企业名称"": ""众集昌源钢铁公司""}}, {""行业"": {""行业名称"": ""信息传输、软件和信息技术服务业""}}], ""question"": ""信息传输、软件和信息技术服务业不景气是否会直接影响众集昌源钢铁公司经营情况?"", ""reference"": [{""ragCompany"": ""3cb448ab-b13e-4078-8442-555fec5b53a3""}]}","reasoning:企业画像-企业-行业"
"479","{""answer"": ""否"", ""evidence"": [{""企业画像"": {""企业名称"": ""浪集联创信息技术公司""}}, {""行业"": {""行业名称"": ""非金属矿物制品业""}}], ""question"": ""非金属矿物制品业是否包含浪集联创信息技术公司？"", ""reference"": [{""ragCompany"": ""26c5db34-0cab-4cf9-ad78-0e1d9b6b4410""}]}","reasoning:企业画像-企业-行业"
"480","{""answer"": ""否"", ""evidence"": [{""企业画像"": {""企业名称"": ""潞安富昌煤炭公司""}}, {""行业"": {""行业名称"": ""废弃资源综合利用业""}}], ""question"": ""潞安富昌煤炭公司是否属于废弃资源综合利用业？"", ""reference"": [{""ragCompany"": ""cb0354e4-911b-4caf-b75e-f60d5a49c9cc""}]}","reasoning:企业画像-企业-行业"
"481","{""answer"": ""否"", ""evidence"": [{""企业画像"": {""企业名称"": ""恒丽云创信息技术公司""}}, {""行业"": {""行业名称"": ""汽车制造业""}}], ""question"": ""恒丽云创信息技术公司是否归属于汽车制造业？"", ""reference"": [{""ragCompany"": ""96da6315-0eb7-472f-b876-13530d1c77c6""}]}","reasoning:企业画像-企业-行业"
"482","{""answer"": ""是"", ""evidence"": [{""企业画像"": {""企业名称"": ""万会盛置建设开发公司""}}, {""企业"": {""企业名称"": ""万会盛置建设开发公司""}}, {""行业"": {""行业名称"": ""房地产业""}}], ""question"": ""万会盛置建设开发公司是否归属于房地产业？"", ""reference"": [{""ragCompany"": ""122b543a-480e-41ed-b821-37e3559b2a9a""}]}","reasoning:企业画像-企业-行业"
"483","{""answer"": ""否"", ""evidence"": [{""企业画像"": {""企业名称"": ""航发远锦航空科技公司""}}, {""行业"": {""行业名称"": ""教育""}}], ""question"": ""航发远锦航空科技公司是否属于教育？"", ""reference"": [{""ragCompany"": ""0faeadd3-eaa1-4e7a-b038-fed69e679c62""}]}","reasoning:企业画像-企业-行业"
"484","{""answer"": ""否"", ""evidence"": [{""企业画像"": {""企业名称"": ""华鲁荣荣化学公司""}}, {""行业"": {""行业名称"": ""水利、环境和公共设施管理业""}}], ""question"": ""水利、环境和公共设施管理业不景气是否会直接影响华鲁荣荣化学公司经营情况?"", ""reference"": [{""ragCompany"": ""8998d572-1f7e-47a8-9692-45a30d2b9173""}]}","reasoning:企业画像-企业-行业"
"485","{""answer"": ""否"", ""evidence"": [{""企业画像"": {""企业名称"": ""花电能电燃气公司""}}, {""行业"": {""行业名称"": ""交通运输、仓储和邮政业""}}], ""question"": ""交通运输、仓储和邮政业不景气是否会直接影响花电能电燃气公司经营情况?"", ""reference"": [{""ragCompany"": ""c142ea86-3f8c-47f5-aa24-1196c14d0a70""}]}","reasoning:企业画像-企业-行业"
"486","{""answer"": ""否"", ""evidence"": [{""企业画像"": {""企业名称"": ""三三工机科技公司""}}, {""行业"": {""行业名称"": ""非金属矿物制品业""}}], ""question"": ""三三工机科技公司是否属于非金属矿物制品业？"", ""reference"": [{""ragCompany"": ""aaf578b6-882b-4eb5-98bf-fc7717e16d45""}]}","reasoning:企业画像-企业-行业"
"487","{""answer"": ""否"", ""evidence"": [{""企业画像"": {""企业名称"": ""众聚悦饮食品公司""}}, {""省份"": {""省份名称"": ""重庆市""}}], ""question"": ""众聚悦饮食品公司是否注册于重庆市？"", ""reference"": [{""ragCompany"": ""3fa7a55f-b108-450a-96b7-0fab5a72735a""}]}","reasoning:企业画像-企业-省份"
"488","{""answer"": ""否"", ""evidence"": [{""企业画像"": {""企业名称"": ""华城锦锦综合开发公司""}}, {""省份"": {""省份名称"": ""浙江省""}}], ""question"": ""华城锦锦综合开发公司是否为浙江省的发展做出贡献？"", ""reference"": [{""ragCompany"": ""f391b306-37a7-41d8-be1a-44dfb51a4d65""}]}","reasoning:企业画像-企业-省份"
"489","{""answer"": ""是"", ""evidence"": [{""企业画像"": {""企业名称"": ""绿山产锦置业公司""}}, {""企业"": {""企业名称"": ""绿山产锦置业公司""}}, {""省份"": {""省份名称"": ""广东省""}}], ""question"": ""广东省是否有绿山产锦置业公司这个企业？"", ""reference"": [{""ragCompany"": ""80cf5c52-b78f-4450-a812-d2c6c00a913a""}]}","reasoning:企业画像-企业-省份"
"490","{""answer"": ""否"", ""evidence"": [{""企业画像"": {""企业名称"": ""花新泽昌新材料公司""}}, {""省份"": {""省份名称"": ""河北省""}}], ""question"": ""花新泽昌新材料公司是否注册于河北省？"", ""reference"": [{""ragCompany"": ""7fc42f28-4a93-4620-8dd5-97f6435325f2""}]}","reasoning:企业画像-企业-省份"
"491","{""answer"": ""是"", ""evidence"": [{""企业画像"": {""企业名称"": ""万会锦盛房地产开发公司""}}, {""企业"": {""企业名称"": ""万会锦盛房地产开发公司""}}, {""省份"": {""省份名称"": ""广东省""}}], ""question"": ""万会锦盛房地产开发公司是否为广东省的发展做出贡献？"", ""reference"": [{""ragCompany"": ""3ef2095b-702e-465f-a901-fdc23ba53048""}]}","reasoning:企业画像-企业-省份"
"492","{""answer"": ""否"", ""evidence"": [{""企业画像"": {""企业名称"": ""包金金昌铜业公司""}}, {""省份"": {""省份名称"": ""安徽省""}}], ""question"": ""安徽省的经济环境变化是否会影响包金金昌铜业公司？"", ""reference"": [{""ragCompany"": ""d23c45ba-53ee-4ccf-b1e2-755feb2113c3""}]}","reasoning:企业画像-企业-省份"
"493","{""answer"": ""否"", ""evidence"": [{""企业画像"": {""企业名称"": ""众邮政达锦运输公司""}}, {""省份"": {""省份名称"": ""贵州省""}}], ""question"": ""贵州省的经济环境变化是否会影响众邮政达锦运输公司？"", ""reference"": [{""ragCompany"": ""c0d7672e-a099-4780-874d-29e8425af1c7""}]}","reasoning:企业画像-企业-省份"
"494","{""answer"": ""否"", ""evidence"": [{""企业画像"": {""企业名称"": ""环星锦雅服饰公司""}}, {""省份"": {""省份名称"": ""江西省""}}], ""question"": ""环星锦雅服饰公司是否为江西省的发展做出贡献？"", ""reference"": [{""ragCompany"": ""de5c2a0f-d617-40b5-8fe1-8626a58c1101""}]}","reasoning:企业画像-企业-省份"
"495","{""answer"": ""是"", ""evidence"": [{""企业画像"": {""企业名称"": ""花电能锦水电公司""}}, {""企业"": {""企业名称"": ""花电能锦水电公司""}}, {""省份"": {""省份名称"": ""广东省""}}], ""question"": ""广东省的经济环境变化是否会影响花电能锦水电公司？"", ""reference"": [{""ragCompany"": ""34cc539e-12b3-49ae-aecf-bc295add8fba""}]}","reasoning:企业画像-企业-省份"
"496","{""answer"": ""是"", ""evidence"": [{""企业画像"": {""企业名称"": ""众课智云数据服务公司""}}, {""企业"": {""企业名称"": ""众课智云数据服务公司""}}, {""省份"": {""省份名称"": ""广东省""}}], ""question"": ""众课智云数据服务公司是否注册于广东省？"", ""reference"": [{""ragCompany"": ""d6ab2642-2691-4f63-a197-6a4c29026c0d""}]}","reasoning:企业画像-企业-省份"
"497","{""answer"": ""是"", ""evidence"": [{""行业"": {""行业名称"": ""通信传输设备业""}}, {""政策"": {""标题"": ""国家税务总局关于企业预缴申报享受研发费用加计扣除优惠政策有关事项的公告""}}], ""question"": ""国家税务总局关于企业预缴申报享受研发费用加计扣除优惠政策有关事项的公告是否适用于通信传输设备业的企业？"", ""reference"": [{""ragPolicy"": ""4f9030b1-0f13-497e-8a67-a190871a0743""}]}","reasoning:行业-政策"
"498","{""answer"": ""否"", ""evidence"": [{""行业"": {""行业名称"": ""科学研究和技术服务业""}}, {""政策"": {""标题"": ""省工业和信息化厅关于印发贵州省煤化工产业发展规划（2019－2025年）（2022年修订）的通知""}}], ""question"": ""省工业和信息化厅关于印发贵州省煤化工产业发展规划（2019－2025年）（2022年修订）的通知是否推动科学研究和技术服务业发展？"", ""reference"": [{""ragPolicy"": ""fd2096c1-c1cc-4457-92c1-78e40ba03609""}]}","reasoning:行业-政策"
"499","{""answer"": ""否"", ""evidence"": [{""行业"": {""行业名称"": ""其他制造业""}}, {""政策"": {""标题"": ""工业和信息化部办公厅 国家药品监督管理局综合和规划财务司关于公布人工智能医疗器械创新任务揭榜入围单位的通知""}}], ""question"": ""工业和信息化部办公厅 国家药品监督管理局综合和规划财务司关于公布人工智能医疗器械创新任务揭榜入围单位的通知是否与其他制造业相关?"", ""reference"": [{""ragPolicy"": ""c5e138b3-824e-4985-beb9-4e8ddba42d72""}]}","reasoning:行业-政策"
"500","{""answer"": ""是"", ""evidence"": [{""行业"": {""行业名称"": ""通用设备制造业""}}, {""政策"": {""标题"": ""关于印发《三省一市共建长三角科技创新共同体行动方案（2022-2025年）》的通知""}}], ""question"": ""关于印发《三省一市共建长三角科技创新共同体行动方案（2022-2025年）》的通知是否适用于通用设备制造业的企业？"", ""reference"": [{""ragPolicy"": ""57342a74-003f-44b7-b1c1-32382882ce72""}]}","reasoning:行业-政策"
"501","{""answer"": ""否"", ""evidence"": [{""行业"": {""行业名称"": ""农、林、牧、渔业""}}, {""政策"": {""标题"": ""山东省人民政府办公厅关于完善科技成果评价机制的实施意见""}}], ""question"": ""山东省人民政府办公厅关于完善科技成果评价机制的实施意见是否适用于农、林、牧、渔业的企业？"", ""reference"": [{""ragPolicy"": ""df55d5b3-2166-4962-b827-330e8a863e3a""}]}","reasoning:行业-政策"
"502","{""answer"": ""否"", ""evidence"": [{""行业"": {""行业名称"": ""农、林、牧、渔业""}}, {""政策"": {""标题"": ""深圳市工业和信息化局关于工业设计研究院建设管理办法（试行）""}}], ""question"": ""深圳市工业和信息化局关于工业设计研究院建设管理办法（试行）是否与农、林、牧、渔业相关?"", ""reference"": [{""ragPolicy"": ""152c6b1c-e7e3-4c04-9755-f7ef29ca7568""}]}","reasoning:行业-政策"
